bacteria.names,n.hosts,bacteria.phbs,motility,gram,spore,oxygen,zoonotic,cell,bacteria.phbs.no.human,family,genus,vector.borne,Nucleotide.records,Nucleotide.records.log,PHB.max,PHB.mean,PHB.median,PubMed.records.log,SRA.records.log
Brachyspira alvinipulli,3,0.252701513333333,Motile,Gram-negative,No,Anaerobic,Not zoonotic,,0.252701513333333,Brachyspiraceae,Brachyspira,No,106,2.02530586526477,0.3149692,0.252701513333333,0.27542677,1.04139268515823,0.301029995663981
Brachyspira murdochii,3,0.724017266666667,Motile,Gram-negative,No,Anaerobic,Not zoonotic,,0.724017266666667,Brachyspiraceae,Brachyspira,No,74,1.86923171973098,0.8384724,0.724017266666667,0.7906222,1.38021124171161,1.47712125471966
Brucella canis,3,0.429036233333333,Non-motile,Gram-negative,No,Aerobic,Zoonotic,Facultative intracellular,0,Brucellaceae,Brucella,No,1201,3.07954300740291,0,0,0,2.51719589794997,1.55630250076729
Brucella microti,3,0.510862366,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,Facultative intracellular,0.510862366,Brucellaceae,Brucella,No,50,1.69897000433602,0.61433918,0.510862366,0.475711149,1.43136376415899,0.477121254719662
Butyricimonas virosa,3,0.556748366666667,Non-motile,Gram-negative,No,Anaerobic,Zoonotic,,0,Odoribacteraceae,Butyricimonas,No,157,2.19589965240923,0,0,0,1.11394335230684,0.301029995663981
Campylobacter subantarcticus,3,0.150770993333333,Motile,Gram-negative,No,Microaerophilic,Not zoonotic,,0.150770993333333,Campylobacteraceae,Campylobacter,No,15,1.17609125905568,0.2181915,0.150770993333333,0.21775139,0.602059991327962,0.301029995663981
Capnocytophaga canimorsus,3,0.559633266666667,Motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0,Flavobacteriaceae,Capnocytophaga,No,1302,3.11461098423217,0,0,0,2.41995574848976,0
Chlamydia felis,3,0.756507,Non-motile,Gram-negative,No,Aerobic,Zoonotic,Obligate intracellular,0,Chlamydiaceae,Chlamydia,No,220,2.34242268082221,0,0,0,1.30102999566398,0
Chlamydia gallinacea,3,0.199919461466667,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,Obligate intracellular,0.199919461466667,Chlamydiaceae,Chlamydia,No,99,1.99563519459755,0.2154034922,0.199919461466667,0.1967588922,1.14612803567824,0
Clostridium intestinale,3,0.467834277333333,Motile,Gram-positive,Yes,Anaerobic,Zoonotic,,0,Clostridiaceae,Clostridium,No,123,2.0899051114394,0,0,0,0.954242509439325,0.301029995663981
Coenonia anatina,3,0.158352474666667,Non-motile,Gram-negative,No,Microaerophilic,Not zoonotic,,0.158352474666667,Flavobacteriaceae,Coenonia,No,5,0.698970004336019,0.17433987,0.158352474666667,0.156988912,0.477121254719662,0
Dichelobacter nodosus,3,0.183662459733333,Motile,Gram-negative,No,Anaerobic,Not zoonotic,,0.183662459733333,Cardiobacteriaceae,Dichelobacter,No,509,2.70671778233676,0.2296243196,0.183662459733333,0.202933936,2.41329976408125,2.02118929906994
Edwardsiella hoshinae,3,0.650142286666667,Motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0,Hafniaceae,Edwardsiella,No,242,2.38381536598043,0,0,0,0.954242509439325,0
Ehrlichia canis,3,0.549857533333333,Non-motile,Gram-negative,No,Aerobic,Zoonotic,Obligate intracellular,0,Anaplasmataceae,Ehrlichia,Yes,768,2.88536122003151,0,0,0,2.96236933567002,0
Eikenella corrodens,3,0.433284013333333,Non-motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0,Neisseriaceae,Eikenella,No,884,2.94645226501307,0,0,0,2.93348728784871,0.778151250383644
Enterococcus faecalis,3,0.721858366666667,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,Extracellular,0,Enterococcaceae,Enterococcus,No,85846,4.9337200639885,0,0,0,4.00212284622516,3.22245633667925
Enterococcus gallinarum,3,0.694469366666667,Motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,Extracellular,0,Enterococcaceae,Enterococcus,No,949,2.97726621242729,0,0,0,2.48855071650044,1.65321251377534
Enterococcus thailandicus,3,0.523067610666667,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0,Enterococcaceae,Enterococcus,No,222,2.34635297445064,0,0,0,1.17609125905568,0
Escherichia vulneris,3,0.771307161933333,Motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0,Enterobacteriaceae,Escherichia,No,218,2.3384564936046,0,0,0,1.5910646070265,0.602059991327962
Fusobacterium nucleatum,3,0.4577364464,Non-motile,Gram-negative,No,Anaerobic,Zoonotic,,0,Fusobacteriaceae,Fusobacterium,No,8681,3.93856975622106,0,0,0,3.40619942366331,2.04532297878666
Gallibacterium salpingitidis,3,0.624897652,Non-motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,,0.624897652,Pasteurellaceae,Gallibacterium,No,657,2.81756536955978,0.873263408,0.624897652,0.844440636,0.301029995663981,0
Globicatella sulfidifaciens,3,0.2992365464,na,Gram-variable,na,Facultatively anaerobic,Not zoonotic,,0.2992365464,Aerococcaceae,Globicatella,No,10,1,0.3379292536,0.2992365464,0.330156066,0.477121254719662,0.602059991327962
Helcococcus kunzii,3,0.467834277333333,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0,Peptoniphilaceae,Helcococcus,No,65,1.81291335664286,0,0,0,1.44715803134222,0.477121254719662
Helicobacter acinonychis,3,0.171231666666667,Motile,Gram-negative,No,Microaerophilic,Not zoonotic,,0.171231666666667,Helicobacteraceae,Helicobacter,No,127,2.10380372095596,0.2328744,0.171231666666667,0.182446,1.39794000867204,0.301029995663981
Helicobacter cinaedi,3,0.5410039,Motile,Gram-negative,No,Microaerophilic,Zoonotic,,0,Helicobacteraceae,Helicobacter,No,328,2.51587384371168,0,0,0,2.20139712432045,1.69019608002851
Helicobacter heilmannii,3,0.490258933333333,Motile,Gram-negative,No,Microaerophilic,Zoonotic,,0,Helicobacteraceae,Helicobacter,No,909,2.95856388322197,0,0,0,2.23299611039215,0
Leptospira licerasiae,3,0.462786366666667,Motile,Gram-negative,No,Aerobic,Zoonotic,Extracellular,0,Leptospiraceae,Leptospira,No,238,2.37657695705651,0,0,0,0.954242509439325,0.845098040014257
Leptospira santarosai,3,0.427798744,Motile,Gram-negative,No,Aerobic,Zoonotic,Extracellular,0,Leptospiraceae,Leptospira,No,9267,3.96693916302111,0,0,0,1.57978359661681,1.68124123737559
Leptospira weilii,3,0.617513210666667,Motile,Gram-negative,No,Aerobic,Zoonotic,Extracellular,0,Leptospiraceae,Leptospira,No,8385,3.9235030669421,0,0,0,1.07918124604762,1.34242268082221
Mannheimia granulomatis,3,0.420903644,Non-motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,,0.420903644,Pasteurellaceae,Mannheimia,Yes,71,1.85125834871908,0.5135009,0.420903644,0.508596166,0.954242509439325,0.301029995663981
Moellerella wisconsensis,3,0.54163428,Non-motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0,Morganellaceae,Moellerella,No,444,2.64738297011462,0,0,0,1.23044892137827,0.602059991327962
Moraxella bovis,3,0.173588977333333,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,,0.173588977333333,Moraxellaceae,Moraxella,No,130,2.11394335230684,0.2368029,0.173588977333333,0.218548366,2.5327543789925,0.301029995663981
Moraxella canis,3,0.5304424,Non-motile,Gram-negative,No,Aerobic,Zoonotic,,0,Moraxellaceae,Moraxella,No,185,2.26717172840301,0,0,0,0.845098040014257,0.301029995663981
Moraxella lacunata,3,0.43099324,Non-motile,Gram-negative,No,Aerobic,Zoonotic,,0,Moraxellaceae,Moraxella,No,1338,3.1264561134318,0,0,0,1.64345267648619,0.602059991327962
Mycobacterium africanum,3,0.409218810666667,Non-motile,Gram-positive,No,Aerobic,Zoonotic,Extracellular,0,Mycobacteriaceae,Mycobacterium,No,981,2.99166900737995,0,0,0,2.26951294421792,2.54777470538782
Mycobacterium elephantis,3,0.582565277333333,Non-motile,Gram-positive,No,Aerobic,Zoonotic,,0,Mycobacteriaceae,Mycobacterium,No,1731,3.23829706787539,0,0,0,1.07918124604762,0.698970004336019
Mycobacterium goodii,3,0.511611810666667,Non-motile,Gram-positive,No,Aerobic,Zoonotic,,0,Mycobacteriaceae,Mycobacterium,No,49,1.69019608002851,0,0,0,1.60205999132796,0
Mycobacterium lepraemurium,3,0.493482233333333,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,Extracellular,0.493482233333333,Mycobacteriaceae,Mycobacterium,No,3,0.477121254719662,0.61986625,0.493482233333333,0.56725065,2.61909333062674,0
Mycoplasma agalactiae,3,0.0911212157333333,Non-motile,Lack cell wall,No,Facultatively anaerobic,Not zoonotic,,0.0911212157333333,Mycoplasmataceae,Mycoplasma,No,389,2.58994960132571,0.1250434536,0.0911212157333333,0.1184291236,2.39093510710338,1.69019608002851
Mycoplasma bovigenitalium,3,0.238531957333333,Non-motile,Lack cell wall,No,Facultatively anaerobic,Not zoonotic,,0.238531957333333,Mycoplasmataceae,Mycoplasma,No,133,2.12385164096709,0.341250336,0.238531957333333,0.33421737,1.85733249643127,0
Mycoplasma gallinaceum,3,0.192471666666667,na,Lack cell wall,No,Facultatively anaerobic,Not zoonotic,,0.192471666666667,Mycoplasmataceae,Mycoplasma,No,23,1.36172783601759,0.2119558,0.192471666666667,0.1943597,1.07918124604762,0
Mycoplasma haemofelis,3,0.192851833333333,Non-motile,Lack cell wall,No,Facultatively anaerobic,Not zoonotic,,0.192851833333333,Mycoplasmataceae,Mycoplasma,No,628,2.7979596437372,0.2349482,0.192851833333333,0.23045505,2.15228834438306,0
Mycoplasma hominis,3,0.2433403,Non-motile,Lack cell wall,No,Facultatively anaerobic,Zoonotic,Extracellular,0,Mycoplasmataceae,Mycoplasma,No,769,2.88592633980143,0,0,0,3.23274206272074,0.698970004336019
Mycoplasma synoviae,3,0.194071128133333,Non-motile,Lack cell wall,No,Facultatively anaerobic,Not zoonotic,Extracellular,0.194071128133333,Mycoplasmataceae,Mycoplasma,No,2065,3.31492005599242,0.2143549922,0.194071128133333,0.1967588922,2.64836001098093,0.477121254719662
Neorickettsia risticii,3,0.336876746666667,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,Obligate intracellular,0.336876746666667,Anaplasmataceae,Neorickettsia,Yes,193,2.28555730900777,0.35947635,0.336876746666667,0.32764032,1.60205999132796,0
Nocardia africana,3,0.531902310666667,Non-motile,Gram-positive,No,Aerobic,Zoonotic,,0,Nocardiaceae,Nocardia,No,223,2.34830486304816,0,0,0,1.07918124604762,0
Nocardia cyriacigeorgica,3,0.531902310666667,Non-motile,Gram-positive,No,Aerobic,Zoonotic,,0,Nocardiaceae,Nocardia,No,1304,3.1152775913959,0,0,0,1.99122607569249,0
Ochrobactrum anthropi,3,0.884640961466666,Motile,Gram-negative,No,Aerobic,Zoonotic,,0,Brucellaceae,Ochrobactrum,No,12225,4.08724886779566,0,0,0,2.55750720190566,0.602059991327962
Pasteurella caballi,3,0.420791746666667,Non-motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0,Pasteurellaceae,Pasteurella,No,16,1.20411998265592,0,0,0,1.04139268515823,0.301029995663981
Pasteurella dagmatis,3,0.622280786666667,Non-motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0,Pasteurellaceae,Pasteurella,No,122,2.08635983067475,0,0,0,1.60205999132796,0.301029995663981
Porphyromonas macacae,3,0.5187644,Non-motile,Gram-negative,No,Anaerobic,Zoonotic,,0,Porphyromonadaceae,Porphyromonas,No,566,2.75281643118827,0,0,0,0.778151250383644,0.602059991327962
Prevotella ruminicola,3,0.4577364464,Non-motile,Gram-negative,No,Anaerobic,Zoonotic,,0,Prevotellaceae,Prevotella,No,552,2.7419390777292,0,0,0,2.10380372095596,0.954242509439325
Propionibacterium acnes,3,0.462435124,Non-motile,Gram-positive,No,Anaerobic,Zoonotic,,0,Propionibacteriaceae,Propionibacterium,No,13074,4.1164084806299,0,0,0,3.48826861549546,2.65417654187796
Rickettsia japonica,3,0.531777733333333,Non-motile,Gram-negative,No,Aerobic,Zoonotic,Obligate intracellular,0,Rickettsiaceae,Rickettsia,Yes,81,1.90848501887865,0,0,0,2.01703333929878,0
Robinsoniella peoriensis,3,0.4926295,Non-motile,Gram-positive,Yes,Anaerobic,Zoonotic,,0,Lachnospiraceae,Robinsoniella,No,410,2.61278385671974,0,0,0,1.38021124171161,0.602059991327962
Shigella dysenteriae,3,0.246729633333333,Non-motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,Facultative intracellular,0,Enterobacteriaceae,Shigella,No,7972,3.90156729002845,0,0,0,3.21853550521653,2.88649072517248
Staphylococcus chromogenes,3,0.281442957333333,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0.281442957333333,Staphylococcaceae,Staphylococcus,No,311,2.49276038902684,0.330156066,0.281442957333333,0.31123887,2.20139712432045,0.602059991327962
Staphylococcus hominis,3,0.772967277333333,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0,Staphylococcaceae,Staphylococcus,No,5719,3.75732009654667,0,0,0,2.52504480703685,1.53147891704226
Staphylococcus pasteuri,3,0.439942857333333,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0,Staphylococcaceae,Staphylococcus,No,808,2.90741136077459,0,0,0,1.61278385671974,0.778151250383644
Staphylococcus saprophyticus,3,0.4577364464,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0,Staphylococcaceae,Staphylococcus,No,3929,3.59428202881181,0,0,0,2.89597473235906,1.44715803134222
Staphylococcus warneri,3,0.772967277333333,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0,Staphylococcaceae,Staphylococcus,No,3250,3.51188336097887,0,0,0,2.45331834004704,1.17609125905568
Streptococcus alactolyticus,3,0.721858366666667,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0,Streptococcaceae,Streptococcus,No,92,1.96378782734556,0,0,0,1.32221929473392,0
Streptococcus gallolyticus,3,0.777780546666667,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0,Streptococcaceae,Streptococcus,No,3642,3.5613399414589,0,0,0,2.37657695705651,1.17609125905568
Streptococcus merionis,3,0.572593433333333,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0,Streptococcaceae,Streptococcus,No,80,1.90308998699194,0,0,0,0.301029995663981,0.301029995663981
Streptococcus minor,3,0.531902310666667,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0,Streptococcaceae,Streptococcus,No,136,2.13353890837022,0,0,0,0.903089986991944,0.301029995663981
Treponema pedis,3,0.308234510666667,Motile,Gram-negative,No,Anaerobic,Not zoonotic,,0.308234510666667,Spirochaetaceae,Treponema,No,8508,3.92982748123069,0.3444972,0.308234510666667,0.330156066,1.39794000867204,0.954242509439325
Vagococcus salmoninarum,3,0.112431433333333,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0.112431433333333,Enterococcaceae,Vagococcus,No,15,1.17609125905568,0.1392309,0.112431433333333,0.12917775,1.11394335230684,0
Vibrio ichthyoenteri,3,0.491623866666667,Motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,,0.491623866666667,Vibrionaceae,Vibrio,No,796,2.90091306773767,0.5549884,0.491623866666667,0.5097798,1.25527250510331,0
Vibrio mimicus,3,0.663042366666667,Motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0,Vibrionaceae,Vibrio,No,2657,3.42439155441028,0,0,0,2.30535136944662,1.07918124604762
[Clostridium] spiroforme,2,0,Non-motile,Gram-positive,Yes,Anaerobic,Zoonotic,,0,Erysipelotrichaceae,Erysipelatoclostridium,No,0,-Inf,0,0,0,1.79934054945358,0
[Eubacterium] brachy,2,0,Non-motile,Gram-positive,No,Anaerobic,Zoonotic,,0,unclassified,unclassified,No,0,-Inf,0,0,0,1.43136376415899,0
[Pasteurella] mairii,2,0,Non-motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,,0,Pasteurellaceae,unclassified,No,0,-Inf,0,0,0,0.698970004336019,0
Acholeplasma equifetale,2,0,na,Gram-negative,na,Aerobic,Not zoonotic,,0,Acholeplasmataceae,Acholeplasma,No,65,1.81291335664286,0,0,0,0.778151250383644,0.301029995663981
Acinetobacter beijerinckii,2,0,Non-motile,Gram-negative,No,Aerobic,Zoonotic,,0,Moraxellaceae,Acinetobacter,No,186,2.26951294421792,0,0,0,1,0.698970004336019
Acinetobacter gandensis,2,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Moraxellaceae,Acinetobacter,No,90,1.95424250943932,0,0,0,0.477121254719662,0.301029995663981
Acinetobacter johnsonii,2,0,Non-motile,Gram-negative,No,Aerobic,Zoonotic,,0,Moraxellaceae,Acinetobacter,No,2230,3.34830486304816,0,0,0,2.13987908640124,1
Acinetobacter variabilis,2,0,Non-motile,Gram-negative,No,Aerobic,Zoonotic,,0,Moraxellaceae,Acinetobacter,No,80,1.90308998699194,0,0,0,0.477121254719662,0.477121254719662
Actinobacillus pleuropneumoniae,2,0,Non-motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0,Pasteurellaceae,Actinobacillus,No,3933,3.59472394640975,0,0,0,3.11226976841727,2.77670118398841
Actinobacillus ureae,2,0,Non-motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0,Pasteurellaceae,Actinobacillus,No,267,2.42651126136458,0,0,0,1.34242268082221,0.477121254719662
Actinomyces denticolens,2,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Actinomycetaceae,Actinomyces,No,82,1.91381385238372,0,0,0,1.04139268515823,0.301029995663981
Actinomyces meyeri,2,0,Non-motile,Gram-positive,No,Anaerobic,Zoonotic,,0,Actinomycetaceae,Actinomyces,No,64,1.80617997398389,0,0,0,1.99122607569249,0.698970004336019
Actinomyces naeslundii,2,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0,Actinomycetaceae,Actinomyces,No,997,2.99869515831166,0,0,0,2.82865989653532,0.602059991327962
Aeromonas bestiarum,2,0,Motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0,Aeromonadaceae,Aeromonas,No,789,2.89707700320942,0,0,0,1.53147891704226,0.301029995663981
Aeromonas encheleia,2,0,Motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0,Aeromonadaceae,Aeromonas,No,223,2.34830486304816,0,0,0,1.17609125905568,0.301029995663981
Aeromonas schubertii,2,0,Motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0,Aeromonadaceae,Aeromonas,No,499,2.69810054562339,0,0,0,1.49136169383427,0.301029995663981
Aeromonas simiae,2,0,Motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,,0,Aeromonadaceae,Aeromonas,No,259,2.41329976408125,0,0,0,0.698970004336019,0.301029995663981
Allisonella histaminiformans,2,0,Non-motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,,0,Veillonellaceae,Allisonella,No,45,1.65321251377534,0,0,0,0.698970004336019,0.301029995663981
Alysiella filiformis,2,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Neisseriaceae,Alysiella,No,7,0.845098040014257,0,0,0,0.778151250383644,0.301029995663981
Anaerobiospirillum succiniciproducens,2,0,Motile,Gram-negative,No,Anaerobic,Zoonotic,,0,Succinivibrionaceae,Anaerobiospirillum ,No,341,2.5327543789925,0,0,0,1.74036268949424,0.301029995663981
Anaerobiospirillum thomasii,2,0,Motile,Gram-negative,No,Anaerobic,Zoonotic,,0,Succinivibrionaceae,Anaerobiospirillum ,No,8,0.903089986991944,0,0,0,0.602059991327962,0
Anaeroplasma abactoclasticum,2,0,Non-motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Anaeroplasmataceae,Anaeroplasma,No,5,0.698970004336019,0,0,0,0.477121254719662,0
Anaerorhabdus furcosa,2,0,Non-motile,Gram-negative,No,Anaerobic,Zoonotic,,0,Bacteroidaceae,Anaerorhabdus,No,5,0.698970004336019,0,0,0,0,0.301029995663981
Arcobacter lanthieri,2,0,Motile,Gram-negative,No,Microaerophilic,Not zoonotic,,0,Campylobacteraceae,Arcobacter,No,174,2.2405492482826,0,0,0,0.602059991327962,0
Arcobacter thereius,2,0,Motile,Gram-negative,No,Microaerophilic,Not zoonotic,,0,Campylobacteraceae,Arcobacter,No,195,2.29003461136252,0,0,0,0.698970004336019,0
Avibacterium gallinarum,2,0,Non-motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,,0,Pasteurellaceae,Avibacterium,No,50,1.69897000433602,0,0,0,0.778151250383644,0.301029995663981
Avibacterium volantium,2,0,Non-motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0,Pasteurellaceae,Avibacterium,No,21,1.32221929473392,0,0,0,0.698970004336019,0.301029995663981
Bacillus pumilus,2,0,Motile,Gram-positive,Yes,Aerobic,Zoonotic,Extracellular,0,Bacillaceae,Bacillus,No,5360,3.72916478969277,0,0,0,3.02571538390134,1.36172783601759
Bacteroides sartorii,2,0,Non-motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Bacteroidaceae,Bacteroides,No,1815,3.25887662937213,0,0,0,0.602059991327962,0.778151250383644
